Company Name,Website,Κατηγορία,Email,Facebook,LinkedIn,Instagram,YouTube,Twitter,TikTok,YouBeHero,YouBeHero URL (from YouBeHero),Desmos,Name (from Desmos),ACF,Name (from ACF),WebsiteAudits,ngoHeroes,Name (from ngoHeroes),Social Dynamo,SocialDynamo URL (from Social Dynamo),Ethelon,Ethelon URL (from Ethelon),Media Items,HubSpot Company ID,Last Modified,Διεύθυνση,Πόλη,WordPress
GIVMED,https://givmed.org/,,hello@givmed.org,https://www.facebook.com/givmed,https://www.linkedin.com/company/givmed/,https://www.instagram.com/givmed_share_medicine/,https://www.youtube.com/channel/UCDOH5P6axTUlZDodnyoA30g,https://twitter.com/GIVMED1,,https://www.youbehero.com/gr/cause/givmed,https://www.youbehero.com/gr/cause/givmed,,,https://www.activecitizensfund.gr/foreas/givmed/,https://www.activecitizensfund.gr/foreas/givmed/,,https://ngoheroes.gr/company/givmed-share-medicine-share-life/,https://ngoheroes.gr/company/givmed-share-medicine-share-life/,,,http://www.ethelon.org/ngo/givmed-share-medicine-share-life/,http://www.ethelon.org/ngo/givmed-share-medicine-share-life/,,9947765215,9/6/2024 6:10pm,,,No
Παιδικός Σταθμός Η Γλυκογαλούσα,https://glikogalousa.gr/,,,https://www.facebook.com/profile.php?id=100004404937327,,,,,,,,,,,,,,,,,,,,9983005676,9/6/2024 6:10pm,,,Yes
Γλυκός Πλανήτης - Πανελλήνια Ομοσπονδία Σωματείων – Συλλόγων Ατόμων με Σακχαρώδη Διαβήτη (ΠΟΣΣΑΣΔΙΑ),https://glikos-planitis.gr/,Υγεία,possasdia@gmail.com,https://www.facebook.com/glikosplanitis/,,https://www.instagram.com/glikosplanitis/,https://www.youtube.com/channel/UCcs9UE2RG9g9oJ4Vz5SQTNw,,,,,,,,,,,,,,,,,10441159929,9/6/2024 6:10pm,,,Yes
Ελληνική Εταιρία για τη Σκλήρυνση κατά Πλάκας,https://gmss.gr/,,info@gmss.gr,https://www.facebook.com/greekmssociety,,https://www.instagram.com/gmss.gr,https://www.youtube.com/GreekMultiplesclerosisSociety,,,,,,,,,,,,,,,,,9983159276,9/6/2024 6:10pm,,,Yes
Ίδρυμα Γεωργίου και Αριστέας Μαμιδάκη,https://gnamamidakisfoundation.org/,,admin@gnamamidakisfoundation.org,,https://www.linkedin.com/company/g-a-mamidakis-foundation/,,,,,,,,,,,,,,,,,,,10019564251,2/12/2024 9:21pm,,,
Μέλαθρον Οικουμενικού Ελληνισμού,https://gnl.gr/,,info@gnl.gr,https://www.facebook.com/ecumenicalhellenismfoundation,https://www.linkedin.com/company/gnl.gr/,https://www.instagram.com/ecumenical.hellenism/,https://www.youtube.com/channel/UCrQchqXkkX3_5Rr7E7nrYbw,,,,,,,,,,,,,,,,,10729962464,9/6/2024 6:10pm,,,Yes
GO Alive,https://goalive.eu/,,info@goalive.eu,https://www.facebook.com/GOAliveNGO/,https://www.linkedin.com/company/go-alive/,https://www.instagram.com/go.alive/,,,,,,,,,,,https://ngoheroes.gr/company/go-alive-%ce%b5%cf%85%cf%81%cf%89%cf%80%ce%b1%cf%8a%ce%ba%ce%ae-%cf%80%cf%81%cf%89%cf%84%ce%bf%ce%b2%ce%bf%cf%85%ce%bb%ce%af%ce%b1-%ce%b3%ce%b9%ce%b1-%cf%84%ce%b7%ce%bd-%ce%b5%ce%bd%ce%b4%cf%85%ce%bd%ce%ac%ce%bc%cf%89%cf%83%ce%b7-%ce%b5%ce%bd%cf%83%cf%85%ce%bd%ce%b5%ce%b9%ce%b4%ce%b7%cf%84%cf%8c%cf%84%ce%b7%cf%84%ce%b1-%ce%ba%ce%b1%ce%b9-%ce%b5%cf%85%ce%b5%ce%be%ce%af%ce%b1-%cf%84%ce%b7%cf%82-%ce%bd%ce%b5%ce%bf%ce%bb%ce%b1%ce%af%ce%b1%cf%82/,https://ngoheroes.gr/company/go-alive-%ce%b5%cf%85%cf%81%cf%89%cf%80%ce%b1%cf%8a%ce%ba%ce%ae-%cf%80%cf%81%cf%89%cf%84%ce%bf%ce%b2%ce%bf%cf%85%ce%bb%ce%af%ce%b1-%ce%b3%ce%b9%ce%b1-%cf%84%ce%b7%ce%bd-%ce%b5%ce%bd%ce%b4%cf%85%ce%bd%ce%ac%ce%bc%cf%89%cf%83%ce%b7-%ce%b5%ce%bd%cf%83%cf%85%ce%bd%ce%b5%ce%b9%ce%b4%ce%b7%cf%84%cf%8c%cf%84%ce%b7%cf%84%ce%b1-%ce%ba%ce%b1%ce%b9-%ce%b5%cf%85%ce%b5%ce%be%ce%af%ce%b1-%cf%84%ce%b7%cf%82-%ce%bd%ce%b5%ce%bf%ce%bb%ce%b1%ce%af%ce%b1%cf%82/,,,,,,9948091378,9/6/2024 6:10pm,,,Yes
Good As You(th),https://goodasyouth.com/,Δικαιώματα,info@goodasyouth.com,https://www.facebook.com/GoodAsYouth/,,,https://www.youtube.com/user/GoodAsYouth,https://twitter.com/goodasyouth,,,,,,,,Cloudflare,,,,,,,,10729012436,9/6/2024 6:09pm,,,
AMURTEL Greece,https://greece.amurtel.org/,,,https://www.facebook.com/AMURTEL.Greece/,https://www.linkedin.com/company/amurtel-greece/,https://www.instagram.com/amurtel.gr/,https://www.youtube.com/channel/UCfnJqI2xDfI6G5D6fm1-ehw,https://twitter.com/amurtel_greece,,,,,,,,,,,,,"http://www.ethelon.org/ngo/amurtel-greece/,http://www.ethelon.org/ngo/amurtel/","http://www.ethelon.org/ngo/amurtel-greece/, http://www.ethelon.org/ngo/amurtel/",,10363750129,9/6/2024 6:10pm,,,No
Fashion Revolution Greece,https://greece.fashionrevolution.org/,,greece@fashionrevolution.org,https://www.facebook.com/FashionRevolutionGreece,https://www.linkedin.com/company/fashion-revolution-greece/,https://www.instagram.com/fash_revgr/,,https://twitter.com/fash_revgreece,,,,,,,,,,,,,,,,10109536236,9/6/2024 6:10pm,,,Yes
Greece in Figures,https://greeceinfigures.com/,,info@greeceinfigures.com,https://www.facebook.com/GreeceInFigures/,https://www.linkedin.com/company/greece-in-figures/,https://www.instagram.com/GreeceInFigures,,https://twitter.com/GreeceInFigures,,,,,,,,,,,,,,,,10363578615,9/6/2024 6:10pm,,,Yes
Greek Eco Project,https://greekecoproject.gr/,,hello@greekecoproject.gr,https://www.facebook.com/GreekEcoProject/,https://www.linkedin.com/company/greek-eco-project/,https://www.instagram.com/greek.ecoproject/,https://www.youtube.com/channel/UC2WLof5iPXIrvdfY72LOTEg,,,https://www.youbehero.com/gr/cause/greek-eco-project,https://www.youbehero.com/gr/cause/greek-eco-project,,,,,,,,,,,,,9982840004,9/6/2024 6:10pm,,,Yes
"
Ελληνικός Σύλλογος Προστασίας Ιπποειδών",https://greekhorseprotection.org/,Φιλοζωία,info@greekhorseprotection.org,https://www.facebook.com/greekhorseprotection.org/,https://www.linkedin.com/in/greekhorseprotection/,https://www.instagram.com/greekhorseprotection,https://www.youtube.com/channel/UCQI8tBqKfwRaXgOFZavQHjg,https://twitter.com/EquineWelfare,,https://www.youbehero.com/gr/cause/ellinikos-sillogos-prostasias-ippoidon,https://www.youbehero.com/gr/cause/ellinikos-sillogos-prostasias-ippoidon,,,,,,,,,,,,,10275166697,9/6/2024 6:10pm,,,No
Πανελλήνιος Σύλλογος Ασθενών με Λυσοσωμικά Νοσήματα,https://greeklysosomal.gr/,Υγεία,info@greeklysosomal.gr,https://www.facebook.com/lysosomalstoragedisease/,,https://www.instagram.com/greeklysosomal/,https://www.youtube.com/channel/UC3-5dlNYAfTLSzoDM8FrybQ,,,,,,,,,,,,,,,,,10441315541,9/6/2024 6:10pm,,,Yes
Ένωση Ασθενών Ελλάδας,https://greekpatient.gr/,Υγεία,info@greekpatient.gr,https://www.facebook.com/greekpatient,https://www.linkedin.com/company/greek-patients-association/,https://www.instagram.com/greek_patient/,https://www.youtube.com/channel/UCAhcTaSYfDu4lUTE0TA7uUw,,,,,,,,,,https://ngoheroes.gr/company/enosi-asthenon-elladas/,https://ngoheroes.gr/company/enosi-asthenon-elladas/,,,,,,9948017099,9/6/2024 6:10pm,,,Yes
Greek Youth Mobility,https://greekyouthmobility.wordpress.com/,Νεολαία,greekyouthmobility@gmail.com,https://www.facebook.com/greekyouthmobility/,https://www.linkedin.com/company/greek-youth-mobility/,,,,,,,,,,,,,,,,,,,10402809320,9/6/2024 6:10pm,,,Yes
Green4Greece,https://green4greece.gr/,,info@green4greece.gr,https://www.facebook.com/green4greece,https://www.linkedin.com/company/green4greece/,,https://www.youtube.com/@Green4Greece,https://twitter.com/Green4Greece,,,,,,,,,,,,,,,,10730183901,9/6/2024 6:10pm,,,Yes
Ελληνική Εταιρεία Ιατρικής/Κλινικής Διατροφής και Μεταβολισμού (GrESPEN),https://grespen.org/,,info@grespen.org,https://www.facebook.com/grespen/,https://www.linkedin.com/company/hellenic-society-for-medical-clinical-nutrition-and-metabolism/,https://www.instagram.com/GrESPEN_Society,,,,,,,,,,,,,,,,,,10019949036,9/6/2024 6:10pm,,,Yes
Growthnest,https://growthnest.eu/,,ndinosman@gmail.com,https://www.facebook.com/profile.php?id=61550120656704,https://www.linkedin.com/company/growthnesteu/,,,,,,,,,,,,,,,,,,,10418207479,9/6/2024 6:10pm,,,Yes
Ελληνική Εταιρία Θεραπείας Πόνου και Παρηγορικής Φροντίδας,https://grpalliative.gr/,Υγεία,info@grpalliative.gr,https://www.facebook.com/profile.php?id=100063686315267,,,,https://twitter.com/parhsya,,,,,,,,,,,,,,,,9948080583,9/6/2024 6:10pm,,,No
Habibi.Works,https://habibi.works/,Προσφυγικό,info@soupandsocks.eu,https://www.facebook.com/HabibiWorks,,https://www.instagram.com/habibiworks/,,,,,,,,,,,,,,,"http://www.ethelon.org/ngo/soupsocks/,http://www.ethelon.org/ngo/habibi-works-soup-and-socks/","http://www.ethelon.org/ngo/soupsocks/, http://www.ethelon.org/ngo/habibi-works-soup-and-socks/",,10435983050,9/6/2024 6:10pm,,,Yes
Happy Caravan,https://happy-caravan.org/,Προσφυγικό,,https://www.facebook.com/HappyCaravan.org,https://www.linkedin.com/company/happy-caravan/,https://www.instagram.com/happycaravan_org/,,,,,,,,,,,,,,,,,,10341980402,9/6/2024 6:10pm,,,No
Εταιρεία Νοσημάτων Θώρακος Ελλάδος,https://hcds.gr/,Υγεία,info@hcds.gr,https://www.facebook.com/hcds.gr,https://www.linkedin.com/company/hcds-gr/,,https://www.youtube.com/channel/UCpSdvMeTQBwgzxyJL0JzqCw,https://twitter.com/hcds_GR,,,,,,,,,,,,,,,,10730035927,9/6/2024 6:10pm,,,Yes
Hellas for Us,https://hellasforus.com/,,info@template.com,https://www.facebook.com/hellasforus,https://www.linkedin.com/company/hellasforus/,https://www.instagram.com/hellasforus,https://www.youtube.com/@hellasforus6449,https://twitter.com/hellasforus,https://www.tiktok.com/@hellasforus,,,,,,,,,,,,,,,10362283731,9/6/2024 6:10pm,,,Yes
Σύλλογος Ελλήνων Χορτοφάγων (HellasVeg),https://hellasveg.gr/,,info@hellasveg.gr,https://www.facebook.com/HellasVeg,https://www.linkedin.com/company/hellasveg/,,,,,,,,,,,,,,,,,,,10342374369,9/6/2024 6:10pm,,,No
Πανελλήνια Φιλοζωική Ομοσπονδία,https://hellenicanimalwelfare.org/,Φιλοζωία,,https://www.facebook.com/PFO.GR,https://www.linkedin.com/company/hellenicanimalwelfarefederation/,https://www.instagram.com/hellenic_animal_welfare/,,https://twitter.com/AnimalHellenic,,,,,,,,,,,,,,,,10402980337,9/6/2024 6:10pm,,,Yes
Ελληνική Κοινότητα Πνευμονικής Υπέρτασης,https://hellenicph.org/,,info@hellenicph.org,https://www.facebook.com/HellenicCommunityForPulmonaryHypertension,https://www.linkedin.com/company/pcaph/,https://www.instagram.com/hellenic_ph,,https://twitter.com/Hellenic_PH,,,,,,,,,,,,,,,,10217866189,9/6/2024 6:10pm,,,Yes
Προμηθέας - Σύλλογος Ασθενών Ήπατος Ελλάδος,https://helpa-prometheus.gr/,,info@helpa-prometheus.gr,https://www.facebook.com/hellenicliverpatients/,https://www.linkedin.com/company/%CF%83%CF%8D%CE%BB%CE%BB%CE%BF%CE%B3%CE%BF%CF%82-%CE%B1%CF%83%CE%B8%CE%B5%CE%BD%CF%8E%CE%BD-%CE%AE%CF%80%CE%B1%CF%84%CE%BF%CF%82-%CE%B5%CE%BB%CE%BB%CE%AC%CE%B4%CE%BF%CF%82-%C2%AB%CF%80%CF%81%CE%BF%CE%BC%CE%B7%CE%B8%CE%AD%CE%B1%CF%82%C2%BB-hlpa-prometheus/,,https://www.youtube.com/user/HLPAPrometheus,,,"https://www.youbehero.com/gr/cause/sillogos-asthenon-ipatos-ellados-promitheas,https://www.youbehero.com/gr/cause/sillogos-asthenon-ipatos-ellados-promitheas","https://www.youbehero.com/gr/cause/sillogos-asthenon-ipatos-ellados-promitheas, https://www.youbehero.com/gr/cause/sillogos-asthenon-ipatos-ellados-promitheas",,,https://www.activecitizensfund.gr/foreas/syllogos-asthenon-ipatos-ellados-promitheas/,https://www.activecitizensfund.gr/foreas/syllogos-asthenon-ipatos-ellados-promitheas/,,https://ngoheroes.gr/company/promitheas/,https://ngoheroes.gr/company/promitheas/,,,,,,9948080575,9/6/2024 6:10pm,,,Yes
Ελληνικό Ίδρυμα Πολιτισμού,https://hfc-worldwide.org/,,,,https://www.linkedin.com/company/hellenic-foundation-for-culture/,,,,,,,,,,,,,,,,,,,10071983853,9/6/2024 6:10pm,,,Yes
HIGGS – Higher Incubator Giving Growth & Sustainability,https://higgs3.org/,,info@higgs3.org,https://www.facebook.com/higgs3Greece/,https://www.linkedin.com/company/higgs3/,https://www.instagram.com/higgs3higgs/,https://www.youtube.com/channel/UCWJW-ysFjASPV7bJz6xJtIA,https://twitter.com/HIGGS3HIGGS/,,"https://www.youbehero.com/gr/cause/higgs,https://www.youbehero.com/gr/cause/higgs","https://www.youbehero.com/gr/cause/higgs, https://www.youbehero.com/gr/cause/higgs",,,https://www.activecitizensfund.gr/foreas/higgs/,https://www.activecitizensfund.gr/foreas/higgs/,,https://ngoheroes.gr/company/higgs-higher-incubator-giving-growth-sustainability-3/,https://ngoheroes.gr/company/higgs-higher-incubator-giving-growth-sustainability-3/,,,,,,9948179922,9/6/2024 6:10pm,,,Yes
Homo Digitalis,https://homodigitalis.gr/,,,,https://www.linkedin.com/company/homo-digitalis/,,,,,,,,,https://www.activecitizensfund.gr/foreas/iomo-digitalis/,https://www.activecitizensfund.gr/foreas/iomo-digitalis/,,,,,,,,,10004235743,9/6/2024 6:10pm,,,Yes
Homo Evolution,https://homoevolution.com/,,,,,,,,,,,,,https://www.activecitizensfund.gr/foreas/homo-evolution/,https://www.activecitizensfund.gr/foreas/homo-evolution/,,,,,,,,,9984747001,9/6/2024 6:10pm,,,Yes
Hypertech Sustainability Research & Technology Center (HSRT),https://hsrt.eu/,,info@hsrt.eu,,https://www.linkedin.com/company/hypertech-sustainability-research-and-technology-center/,,,,,,,,,,,,,,,,,,,10381672922,9/6/2024 6:10pm,,,No
Ελληνική Πνευμονολογική Εταιρεία,https://hts.org.gr/,Υγεία,htsinfo@otenet.gr,https://www.facebook.com/hts.org.gr/,https://www.linkedin.com/company/%CE%B5%CE%BB%CE%BB%CE%B7%CE%BD%CE%B9%CE%BA%CE%B7-%CF%80%CE%BD%CE%B5%CF%85%CE%BC%CE%BF%CE%BD%CE%BF%CE%BB%CE%BF%CE%B3%CE%B9%CE%BA%CE%B7-%CE%B5%CF%84%CE%B1%CE%B9%CF%81%CE%B5%CE%B9%CE%B1-hellenic-thoracic-society/,,https://www.youtube.com/channel/UCznfS2c1OJgSP5Fj4rxEtqg,,,,,,,,,,,,,,,,,10728309988,9/6/2024 6:10pm,,,No
HUMANE,https://humane.gr/,Υγεία,info@humane.gr,https://www.facebook.com/humane.gr,https://www.linkedin.com/company/humane-social-enterprise/,,https://www.youtube.com/channel/UC4Ua2emHdsNNcUpJsBJGUXQ,,,,,,,,,,https://ngoheroes.gr/company/humane/,https://ngoheroes.gr/company/humane/,,,,,,9948178623,9/6/2024 6:10pm,,,Yes
Humanity Greece,https://humanitygreece.org/,,,https://www.facebook.com/humanitygreece.gr,https://www.linkedin.com/company/humanity-greece/,https://www.instagram.com/humanitygreece/,https://www.youtube.com/@humanitygreece_official,,https://www.tiktok.com/@humanitygreece,https://www.youbehero.com/gr/cause/humanity-greece,https://www.youbehero.com/gr/cause/humanity-greece,,,,,,,,https://www.socialdynamo.gr/hosted_group/humanity-greece/,https://www.socialdynamo.gr/hosted_group/humanity-greece/,,,,10019158775,11/18/2025 6:04pm,,,Yes
HUMANNERA ,https://humannera.org/,,,https://www.facebook.com/profile.php?id=61556151713073,https://www.linkedin.com/company/humannera/,https://www.instagram.com/HUMANNERA_ORG,,,,,,,,,,,,,,,,,,10262342902,9/6/2024 6:10pm,,,Yes
Humanitarian Society of Greece,https://humsocietyofgreece.wixsite.com/humsocietyofgreece,,humanitariansocietygr@hotmail.com,,https://www.linkedin.com/company/humanitarian-society-of-greece/,,,,,,,,,,,,,,,,,,,10730053853,9/6/2024 6:10pm,,,No
Icon Greece,https://icongreece.gr/,,info@icongreece.gr,https://www.facebook.com/icongreece/,https://linkedin.com/company/icon-greece-inclusion-in-community/,https://www.instagram.com/icon.greece,,,,,,,,https://www.activecitizensfund.gr/foreas/icon-greece/,https://www.activecitizensfund.gr/foreas/icon-greece/,,,,,,,,,9984261821,9/6/2024 6:10pm,,,No
Διάδραση - Ινστιτούτο Μελέτης της Ανθρώπινης Επικοινωνίας,https://idiadrasi.gr/,,info@idiadrasi.gr,,,,,,,,,,,,,,,,,,http://www.ethelon.org/ngo/idiadrasi/,http://www.ethelon.org/ngo/idiadrasi/,,10436495806,9/6/2024 6:10pm,,,No
Ινστιτούτο Ελληνικής Μουσικής Κληρονομιάς (ΙΕΜΚ),https://iemk.gr/,,,https://www.facebook.com/iemkgr,https://www.linkedin.com/company/iemkgr/,https://www.instagram.com/iemkgr/,,https://twitter.com/iemkgr,,,,,,,,,,,,,,,,10730223094,9/6/2024 6:10pm,,,Yes
Ινστιτούτο Επαγγελματικού Προσανατολισμού και Σταδιοδρομίας (ΙΕΠΑΣ),https://iepas.gr/,,,https://www.facebook.com/iepasorg/,https://www.linkedin.com/company/%CE%B9%CE%B5%CF%80%CE%B1%CF%82-%CE%B9%CE%BD%CF%83%CF%84%CE%B9%CF%84%CE%BF%CF%8D%CF%84%CE%BF-%CE%B5%CF%80%CE%B1%CE%B3%CE%B3%CE%B5%CE%BB%CE%BC%CE%B1%CF%84%CE%B9%CE%BA%CE%BF%CF%8D-%CF%83%CF%84%CE%B1%CE%B4%CE%B9%CE%BF%CE%B4%CF%81%CE%BF%CE%BC%CE%AF%CE%B1%CF%82-&-%CF%83%CF%84%CE%B1%CE%B4%CE%B9%CE%BF%CE%B4%CF%81%CE%BF%CE%BC%CE%AF%CE%B1%CF%82/,,,,,,,,,,,,,,,,http://www.ethelon.org/ngo/ιεπασ/,http://www.ethelon.org/ngo/ιεπασ/,,10336510948,9/6/2024 6:10pm,,,No
iIDEAL,https://iideal.eu/,,info@iideal.eu,https://www.facebook.com/iIDEALeu,https://www.linkedin.com/company/iideal/,https://www.instagram.com/iideal_eu/,,,,,,,,,,,,,,,,,,10730187236,9/6/2024 6:10pm,,,No
Ιοί και κόρες,https://ikamea.org/,Υγεία,ikameawebtv@gmail.com,https://www.facebook.com/groups/218034216242803/,,,https://www.youtube.com/channel/UCEeXMPAcWrjN2Tr4vdY7OFg,,,,,,,,,,,,,,http://www.ethelon.org/ngo/αμκε-ιοι-και-κορεσ-ικαμεα/,http://www.ethelon.org/ngo/αμκε-ιοι-και-κορεσ-ικαμεα/,,10437242614,9/6/2024 6:10pm,,,Yes
Ηλιακτίδα,https://iliaktida-amea.gr/,Υγεία,contact@iliaktida-amea.gr,https://www.facebook.com/iliaktidamke/,https://www.linkedin.com/company/iliaktida/,https://www.instagram.com/iliaktidaamke/,https://www.youtube.com/channel/UCdJCXTkgC6QSG2jAX2AkZYw,https://twitter.com/eliaktida,,https://www.youbehero.com/gr/cause/pagkritios-sillogos-goneon-kai-filon-paidion-me-neoplasia-iliachtida,https://www.youbehero.com/gr/cause/pagkritios-sillogos-goneon-kai-filon-paidion-me-neoplasia-iliachtida,,,,,,,,,,,,,10019816441,9/6/2024 6:10pm,,,No
Imagine Heritage,https://imagineheritage.com/,,contact@imagineheritage.com,,https://www.linkedin.com/company/imagine-heritage/,https://www.instagram.com/imagineheritage/,,,,,,,,,,,https://ngoheroes.gr/company/imagine-heritage/,https://ngoheroes.gr/company/imagine-heritage/,,,,,,9948156405,9/6/2024 6:10pm,"144, 3ης Σεπτεμβρίου",,Yes
Immortaliting,https://immortaliting.com/,,info@immortaliting.com,https://www.facebook.com/immortaliting,https://www.linkedin.com/company/immortaliting/,https://www.instagram.com/immortaliting_greece,,,,,,,,,,,,,,,,,,10730035943,9/6/2024 6:10pm,,,Yes
InCommOn,https://incommon.gr/,,office@incommon.gr,https://www.facebook.com/incommon.gr/,https://www.linkedin.com/company/incommongr/,https://www.instagram.com/incommongr/,,,,https://www.youbehero.com/gr/cause/incommon,https://www.youbehero.com/gr/cause/incommon,,,,,,,,,,,,,10019397618,9/6/2024 6:10pm,,,No
Inefan,https://inefan.gr/,,,,https://www.linkedin.com/company/inefan/,,,,,,,,,,,,,,,,,,,10004259030,9/6/2024 6:10pm,,,Yes
InnoPolis,https://innopolis.org/,,info@innopolis.org,https://www.facebook.com/innopolis.org,https://www.linkedin.com/company/innopolis/,https://www.instagram.com/InnoPolis_EU/,https://www.youtube.com/channel/UC2JKSRyf_EDKOLgV_7_jfpA,https://twitter.com/innopolisgr,,,,,,,,,,,,,,,,10363867578,9/6/2024 6:10pm,"Platonos 33, 25100, Egion, Greece",,No
intechgration,https://intechgration.io/,"Προσφυγικό,Τεχνολογία",,,https://www.linkedin.com/company/intechgration/,,,https://twitter.com/intechgration_,,,,,,,,,,,,,,,,10363527866,9/6/2024 6:10pm,,,No
Intellectum,https://intellectum.org/,,intellectum@intellectum.org,,https://www.linkedin.com/company/intellectum/,,,,,,,,,,,,,,,,,,,10402986695,9/6/2024 6:10pm,,,Yes
Inter Alia,https://interaliaproject.com/,,info@interaliaproject.com,https://www.facebook.com/interaliaproject,https://www.linkedin.com/company/inter-alia/,https://www.instagram.com/interaliango/,https://www.youtube.com/channel/UCkeRIVS7xeeEzIfbTt0UPrg,https://twitter.com/INTERALIAPRJ,,,,,,,,,,,,,http://www.ethelon.org/ngo/inter-alia/,http://www.ethelon.org/ngo/inter-alia/,,10019671228,9/6/2024 6:10pm,,,Yes
InterMediaKT,https://intermediakt.org/,,info@intermediakt.org,https://www.facebook.com/InterMediaKT,https://www.linkedin.com/company/intermediakt/,,,,,,,,,https://www.activecitizensfund.gr/foreas/komvos-diadrastikis-metaforas-gnosis-intermediakt/,https://www.activecitizensfund.gr/foreas/komvos-diadrastikis-metaforas-gnosis-intermediakt/,https://intermediakt.org/,https://ngoheroes.gr/company/intermediakt/,https://ngoheroes.gr/company/intermediakt/,,,,,,9947765192,9/6/2024 6:10pm,"Agiou Andreou 27, Patra 262 21",,Yes
International Olympic Academy Participants Association,https://ioapa.org/,,,,https://www.linkedin.com/company/ioapa/,,,,,,,,,,,,,,,,,,,10019692516,9/6/2024 6:10pm,,,Yes
Πνεύμονες Ζωής,https://ipfgreece.gr/,Υγεία,info@ipfgreece.gr,https://www.facebook.com/profile.php?id=100064973525339,https://www.linkedin.com/company/lungs-of-life/,,https://www.youtube.com/channel/UC6gM7-mRk-LgIoqULucsQeg,,,,,,,,,,,,,,http://www.ethelon.org/ngo/ελληνικός-σύλλογος-πνευμονικής-ίνωσ/,http://www.ethelon.org/ngo/ελληνικός-σύλλογος-πνευμονικής-ίνωσ/,,9948198341,9/6/2024 6:10pm,,,No
iSea,https://isea.com.gr/,Περιβάλλον,info@isea.com.gr,https://www.facebook.com/iSea.org/,https://www.linkedin.com/company/isea-environmental-organization/,https://www.instagram.com/isea_org,,,,https://www.youbehero.com/gr/cause/isea,https://www.youbehero.com/gr/cause/isea,,,https://www.activecitizensfund.gr/foreas/isea-astiki-mi-kerdoskopiki-etairia-gia-tin-prostasia-ton-ydatinon-oikosystimaton/,https://www.activecitizensfund.gr/foreas/isea-astiki-mi-kerdoskopiki-etairia-gia-tin-prostasia-ton-ydatinon-oikosystimaton/,,,,,,,,,9948178625,9/6/2024 6:10pm,,,No
Διεθνής Κοινωνική Υπηρεσία,https://iss-greece.gr/,,,,,,,,,,,,,https://www.activecitizensfund.gr/foreas/diethnis-koinoniki-ypiresia/,https://www.activecitizensfund.gr/foreas/diethnis-koinoniki-ypiresia/,,,,,,,,,10004239296,9/6/2024 6:10pm,,,No
